법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,제개정구분명,소관부처코드,소관부처명,법령구분명,시행일자,자법타법여부,법령상세링크,공백제거법령명
137664,현행,공항시설관리권 등록령 시행규칙,NaN,6371,20130323,1,타법개정,1613000,국토교통부,국토교통부령,20130323,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=137664&type=HTML&mobileYn=&efYd=20130323,공항시설관리권등록령시행규칙
237411,현행,공항시설법,NaN,12522,20211207,18553,일부개정,1613000,국토교통부,법률,20211207,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=237411&type=HTML&mobileYn=&efYd=20211207,공항시설법
239601,현행,공항시설법 시행령,NaN,12844,20220121,32352,타법개정,1613000,국토교통부,대통령령,20220121,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239601&type=HTML&mobileYn=&efYd=20220121,공항시설법시행령
241591,현행,공항시설법 시행규칙,NaN,12850,20220330,1118,타법개정,1613000,국토교통부,국토교통부령,20220330,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=241591&type=HTML&mobileYn=&efYd=20220330,공항시설법시행규칙
193067,현행,공항에서의 귀빈 예우에 관한 규칙,NaN,6774,20170330,414,타법개정,1613000,국토교통부,국토교통부령,20170330,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=193067&type=HTML&mobileYn=&efYd=20170330,공항에서의귀빈예우에관한규칙
233829,현행,공휴일에 관한 법률,공휴일법,14112,20210707,18291,제정,1492000 1760000,"고용노동부,인사혁신처",법률,20220101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=233829&type=HTML&mobileYn=&efYd=20220101,공휴일에관한법률
241815,현행,과거사 관련 권고사항 처리 등에 관한 규정,NaN,10630,20220419,32580,타법개정,1741000,행정안전부,대통령령,20220420,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=241815&type=HTML&mobileYn=&efYd=20220420,과거사관련권고사항처리등에관한규정
224303,현행,과세자료의 제출 및 관리에 관한 법률,과세자료법,1966,20201222,17648,일부개정,1051000,기획재정부,법률,20210101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=224303&type=HTML&mobileYn=&efYd=20210101,과세자료의제출및관리에관한법률
240319,현행,과세자료의 제출 및 관리에 관한 법률 시행령,과세자료법시행령,2388,20220215,32428,일부개정,1051000,기획재정부,대통령령,20220215,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=240319&type=HTML&mobileYn=&efYd=20220215,과세자료의제출및관리에관한법률시행령
241465,현행,과세자료의 제출 및 관리에 관한 법률 시행규칙,과세자료법시행규칙,6374,20220318,898,일부개정,1051000,기획재정부,기획재정부령,20220318,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=241465&type=HTML&mobileYn=&efYd=20220318,과세자료의제출및관리에관한법률시행규칙
87413,현행,과태료 체납자에 대한 감치의 재판에 관한 규칙,NaN,10764,20080605,2176,제정,9740000,대법원,대법원규칙,20080622,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=87413&type=HTML&mobileYn=&efYd=20080622,과태료체납자에대한감치의재판에관한규칙
205930,현행,과학관의 설립ㆍ운영 및 육성에 관한 법률,과학관법,767,20181224,16010,일부개정,1721000,과학기술정보통신부,법률,20190625,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=205930&type=HTML&mobileYn=&efYd=20190625,과학관의설립ㆍ운영및육성에관한법률
208932,현행,과학관의 설립ㆍ운영 및 육성에 관한 법률 시행령,과학관법시행령,2389,20190618,29867,일부개정,1721000,과학기술정보통신부,대통령령,20190625,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=208932&type=HTML&mobileYn=&efYd=20190625,과학관의설립ㆍ운영및육성에관한법률시행령
212523,현행,과학관의 설립ㆍ운영 및 육성에 관한 법률 시행규칙,과학관법시행규칙,6376,20191219,33,일부개정,1721000,과학기술정보통신부,과학기술정보통신부령,20200101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=212523&type=HTML&mobileYn=&efYd=20200101,과학관의설립ㆍ운영및육성에관한법률시행규칙
231649,현행,과학기술기본법,NaN,9177,20210420,18069,일부개정,1721000,과학기술정보통신부,법률,20211021,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=231649&type=HTML&mobileYn=&efYd=20211021,과학기술기본법
236823,현행,과학기술기본법 시행령,NaN,9218,20211123,32137,일부개정,1721000,과학기술정보통신부,대통령령,20211123,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=236823&type=HTML&mobileYn=&efYd=20211123,과학기술기본법시행령
196117,현행,과학기술기본법 시행규칙,NaN,9219,20170726,1,타법개정,1721000,과학기술정보통신부,과학기술정보통신부령,20170726,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=196117&type=HTML&mobileYn=&efYd=20170726,과학기술기본법시행규칙
240023,현행,과학기술분야 정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률,과기출연기관법,9761,20220203,18796,일부개정,1721000,과학기술정보통신부,법률,20220203,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=240023&type=HTML&mobileYn=&efYd=20220203,과학기술분야정부출연연구기관등의설립ㆍ운영및육성에관한법률
240481,현행,과학기술분야 정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률 시행령,과기출연기관법시행령,9810,20220217,32447,타법개정,1721000,과학기술정보통신부,대통령령,20220218,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=240481&type=HTML&mobileYn=&efYd=20220218,과학기술분야정부출연연구기관등의설립ㆍ운영및육성에관한법률시행령
201137,현행,과학기술유공자 예우 및 지원에 관한 법률,과학기술유공자법,12418,20180116,15344,타법개정,1721000,과학기술정보통신부,법률,20180417,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=201137&type=HTML&mobileYn=&efYd=20180417,과학기술유공자예우및지원에관한법률
240483,현행,과학기술유공자 예우 및 지원에 관한 법률 시행령,과학기술유공자법시행령,12701,20220217,32447,타법개정,1721000,과학기술정보통신부,대통령령,20220218,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=240483&type=HTML&mobileYn=&efYd=20220218,과학기술유공자예우및지원에관한법률시행령
231651,현행,과학기술인공제회법,NaN,9401,20210420,18070,일부개정,1721000,과학기술정보통신부,법률,20210721,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=231651&type=HTML&mobileYn=&efYd=20210721,과학기술인공제회법
196118,현행,과학기술인공제회 퇴직연금급여사업 등 운영규칙,NaN,10076,20170726,1,타법개정,1721000,과학기술정보통신부,과학기술정보통신부령,20170726,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=196118&type=HTML&mobileYn=&efYd=20170726,과학기술인공제회퇴직연금급여사업등운영규칙
224747,현행,과학기술정보통신부 소관 비상대비자원 관리법 시행규칙,NaN,12263,20201223,62,타법개정,1721000,과학기술정보통신부,과학기술정보통신부령,20201223,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=224747&type=HTML&mobileYn=&efYd=20201223,과학기술정보통신부소관비상대비자원관리법시행규칙
196129,현행,과학기술정보통신부 소관 비영리법인의 설립 및 감독에 관한 규칙,NaN,11847,20170726,1,타법개정,1721000,과학기술정보통신부,과학기술정보통신부령,20170726,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=196129&type=HTML&mobileYn=&efYd=20170726,과학기술정보통신부소관비영리법인의설립및감독에관한규칙
242245,현행,과학기술정보통신부와 그 소속기관 직제,NaN,12908,20220509,32629,타법개정,1721000 1741000,"과학기술정보통신부,행정안전부",대통령령,20220509,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=242245&type=HTML&mobileYn=&efYd=20220509,과학기술정보통신부와그소속기관직제
242583,현행,과학기술정보통신부와 그 소속기관 직제 시행규칙,NaN,12923,20220516,90,일부개정,1721000,과학기술정보통신부,과학기술정보통신부령,20220601,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=242583&type=HTML&mobileYn=&efYd=20220601,과학기술정보통신부와그소속기관직제시행규칙
198221,현행,과학ㆍ수학ㆍ정보 교육 진흥법,NaN,867,20171024,14903,전부개정,1342000,교육부,법률,20180425,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=198221&type=HTML&mobileYn=&efYd=20180425,과학ㆍ수학ㆍ정보교육진흥법
203249,현행,과학ㆍ수학ㆍ정보 교육 진흥법 시행령,NaN,2391,20180417,28798,전부개정,1342000,교육부,대통령령,20180425,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=203249&type=HTML&mobileYn=&efYd=20180425,과학ㆍ수학ㆍ정보교육진흥법시행령
196119,현행,과학영재선발위원회규칙,NaN,6380,20170726,1,타법개정,1721000,과학기술정보통신부,과학기술정보통신부령,20170726,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=196119&type=HTML&mobileYn=&efYd=20170726,과학영재선발위원회규칙
234501,현행,관공서의 공휴일에 관한 규정,관공서공휴일규정,2404,20210804,31930,일부개정,1760000,인사혁신처,대통령령,20220101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=234501&type=HTML&mobileYn=&efYd=20220101,관공서의공휴일에관한규정
224575,현행,관광기본법,NaN,86,20201222,17703,일부개정,1371000,문화체육관광부,법률,20210623,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=224575&type=HTML&mobileYn=&efYd=20210623,관광기본법
232807,현행,관광진흥개발기금법,관광기금법,83,20210615,18247,일부개정,1371000,문화체육관광부,법률,20210916,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=232807&type=HTML&mobileYn=&efYd=20210916,관광진흥개발기금법
230461,현행,관광진흥개발기금법 시행령,NaN,2412,20210323,31543,타법개정,1371000,문화체육관광부,대통령령,20210924,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=230461&type=HTML&mobileYn=&efYd=20210924,관광진흥개발기금법시행령
107533,현행,관광진흥개발기금법 시행규칙,NaN,6385,20100903,64,일부개정,1371000,문화체육관광부,문화체육관광부령,20100903,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=107533&type=HTML&mobileYn=&efYd=20100903,관광진흥개발기금법시행규칙
225489,현행,관광진흥법,NaN,1744,20201231,17814,타법개정,1371000,문화체육관광부,법률,20220101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=225489&type=HTML&mobileYn=&efYd=20220101,관광진흥법
241205,현행,관광진흥법 시행령,NaN,2413,20220308,32528,타법개정,1371000,문화체육관광부,대통령령,20220308,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=241205&type=HTML&mobileYn=&efYd=20220308,관광진흥법시행령
242859,현행,관광진흥법 시행규칙,NaN,6386,20220603,482,타법개정,1371000,문화체육관광부,문화체육관광부령,20220603,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=242859&type=HTML&mobileYn=&efYd=20220603,관광진흥법시행규칙
210073,현행,관보규정,NaN,2416,20190806,30028,전부개정,1741000,행정안전부,대통령령,20190901,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=210073&type=HTML&mobileYn=&efYd=20190901,관보규정
210473,현행,관보규정 시행규칙,NaN,6387,20190902,135,전부개정,1741000,행정안전부,행정안전부령,20190902,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=210473&type=HTML&mobileYn=&efYd=20190902,관보규정시행규칙
214441,현행,관상어산업의 육성 및 지원에 관한 법률,관상어산업법,11903,20200218,17020,일부개정,1192000,해양수산부,법률,20200519,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=214441&type=HTML&mobileYn=&efYd=20200519,관상어산업의육성및지원에관한법률
184002,현행,관상어산업의 육성 및 지원에 관한 법률 시행령,관상어산업법시행령,12009,20160621,27245,타법개정,1192000,해양수산부,대통령령,20160623,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=184002&type=HTML&mobileYn=&efYd=20160623,관상어산업의육성및지원에관한법률시행령
179304,현행,관상어산업의 육성 및 지원에 관한 법률 시행규칙,관상어산업법시행규칙,12012,20160106,180,일부개정,1192000,해양수산부,해양수산부령,20160106,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=179304&type=HTML&mobileYn=&efYd=20160106,관상어산업의육성및지원에관한법률시행규칙
237871,현행,관세법,NaN,1556,20211221,18583,일부개정,1051000,기획재정부,법률,20220401,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=237871&type=HTML&mobileYn=&efYd=20220401,관세법
240621,현행,관세법 시행령,NaN,2421,20220217,32449,타법개정,1051000,기획재정부,대통령령,20220218,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=240621&type=HTML&mobileYn=&efYd=20220218,관세법시행령
241499,현행,관세법 시행규칙,NaN,6392,20220318,895,일부개정,1051000,기획재정부,기획재정부령,20220318,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=241499&type=HTML&mobileYn=&efYd=20220318,관세법시행규칙
239003,현행,관세법 제68조에 따른 특별긴급관세 부과에 관한 규칙,NaN,6419,20211231,886,일부개정,1051000,기획재정부,기획재정부령,20220101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239003&type=HTML&mobileYn=&efYd=20220101,관세법제68조에따른특별긴급관세부과에관한규칙
238685,현행,관세법 제69조에 따른 조정관세의 적용에 관한 규정,NaN,11762,20211231,32283,일부개정,1051000,기획재정부,대통령령,20220101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=238685&type=HTML&mobileYn=&efYd=20220101,관세법제69조에따른조정관세의적용에관한규정
241967,현행,관세법 제71조에 따른 할당관세의 적용에 관한 규정,NaN,11318,20220427,32602,일부개정,1051000,기획재정부,대통령령,20220427,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=241967&type=HTML&mobileYn=&efYd=20220427,관세법제71조에따른할당관세의적용에관한규정
11024,현행,관세법제7조제3항의규정에의한안료색소의관세율변경에관한규정,NaN,2423,19871231,12347,일부개정,1051000,기획재정부,대통령령,19880101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=11024&type=HTML&mobileYn=&efYd=19880101,관세법제7조제3항의규정에의한안료색소의관세율변경에관한규정
239005,현행,관세법 제85조에 따른 품목분류의 적용기준에 관한 규칙,NaN,12326,20211231,884,일부개정,1051000,기획재정부,기획재정부령,20220101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239005&type=HTML&mobileYn=&efYd=20220101,관세법제85조에따른품목분류의적용기준에관한규칙
239241,현행,관세사법,NaN,591,20220106,18722,일부개정,1051000,기획재정부,법률,20220407,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239241&type=HTML&mobileYn=&efYd=20220407,관세사법
241207,현행,관세사법 시행령,NaN,2521,20220308,32528,타법개정,1051000,기획재정부,대통령령,20220308,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=241207&type=HTML&mobileYn=&efYd=20220308,관세사법시행령
219961,현행,관세사법 시행규칙,NaN,6489,20200701,799,일부개정,1051000,기획재정부,기획재정부령,20200701,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=219961&type=HTML&mobileYn=&efYd=20200701,관세사법시행규칙
242325,현행,관세청과 그 소속기관 직제,NaN,2523,20220509,32629,타법개정,1220000 1741000,"관세청,행정안전부",대통령령,20220509,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=242325&type=HTML&mobileYn=&efYd=20220509,관세청과그소속기관직제
